,player_id,season_start,player_name,height_in,weight_lbs,Age,Pos,season_num,G,MP,PER,WS,WS/48,BPM,VORP,salary
2107,cartevi01,2009,Vince Carter,78,220,33,SG,12,75,30.8,17.1,7.4,0.154,1.7,2.2,16300000
2108,cartevi01,2010,Vince Carter,78,220,34,SG,13,73,28.1,14.8,3.8,0.08900000000000001,0.3,1.2,17300000
2109,cartevi01,2011,Vince Carter,78,220,35,SG,14,61,25.3,13.6,2.9,0.09,0.6,1.0,18300000
2110,cartevi01,2011,Vince Carter,78,220,35,SG,14,61,25.3,13.6,2.9,0.09,0.6,1.0,3000000
2111,cartevi01,2012,Vince Carter,78,220,36,SF,15,81,25.8,17.8,6.0,0.13699999999999998,2.9,2.6,3090000
2112,cartevi01,2013,Vince Carter,78,220,37,SG,16,81,24.4,15.9,4.3,0.105,1.1,1.6,3180000
2113,cartevi01,2014,Vince Carter,78,220,38,SG,17,66,16.5,9.6,1.0,0.043,-1.4,0.2,3911981
2114,cartevi01,2015,Vince Carter,78,220,39,SG,18,60,16.8,12.7,1.8,0.084,-1.2,0.2,4088091
2115,cartevi01,2016,Vince Carter,78,220,40,SF,19,73,24.6,11.7,4.0,0.106,1.0,1.4,4264057
2116,cartevi01,2017,Vince Carter,78,220,41,SF,20,58,17.7,10.8,1.2,0.055999999999999994,-1.1,0.2,8000000
2117,cartevi01,2018,Vince Carter,78,220,42,SF,21,76,17.5,11.8,1.9,0.07,-1.6,0.1,2393887
2118,cartewe01,2018,Wendell Carter,82,255,19,C,1,44,25.2,15.2,1.9,0.08,-0.5,0.4,4441200
2119,cartemi01,2013,Michael Carter-Williams,78,190,22,PG,1,70,34.5,15.5,1.3,0.026000000000000002,-0.2,1.1,2200920
2120,cartemi01,2014,Michael Carter-Williams,78,190,23,PG,2,66,32.6,14.1,0.8,0.017,-0.7,0.7,2300040
2121,cartemi01,2015,Michael Carter-Williams,78,190,24,PG,3,54,30.5,13.9,1.2,0.035,-0.8,0.5,2399040
2122,cartemi01,2016,Michael Carter-Williams,78,190,25,PG,4,45,18.8,9.9,0.2,0.013000000000000001,-2.4,-0.1,3183526
2123,cartemi01,2017,Michael Carter-Williams,78,190,26,PG,5,52,16.1,10.8,0.9,0.05,-0.6,0.3,2700000
2124,cartemi01,2018,Michael Carter-Williams,78,190,27,PG,6,28,13.3,14.7,0.8,0.099,0.0,0.2,1200000
2125,cartwbi01,1985,Bill Cartwright,85,245,28,C,6,2,18.0,8.9,0.0,-0.016,-4.5,0.0,925000
2126,cartwbi01,1987,Bill Cartwright,85,245,30,C,8,82,20.4,17.8,6.4,0.183,0.9,1.2,1135000
2127,cartwbi01,1988,Bill Cartwright,85,245,31,C,9,78,29.9,11.0,2.1,0.042,-4.8,-1.7,1225000
2128,cartwbi01,1989,Bill Cartwright,85,245,32,C,10,71,30.4,12.8,4.5,0.1,-1.7,0.2,1320000
2129,cartwbi01,1990,Bill Cartwright,85,245,33,C,11,79,28.8,11.5,4.2,0.08900000000000001,-1.6,0.2,1100000
2130,cartwbi01,1991,Bill Cartwright,85,245,34,C,12,64,23.0,10.9,2.5,0.08199999999999999,-2.7,-0.3,2000000
2131,cartwbi01,1992,Bill Cartwright,85,245,35,C,13,63,19.9,8.3,1.2,0.048,-4.3,-0.7,2200000
2132,cartwbi01,1993,Bill Cartwright,85,245,36,C,14,42,18.6,10.1,1.3,0.077,-3.2,-0.2,2400000
2133,cartwbi01,1994,Bill Cartwright,85,245,37,C,15,29,14.8,4.0,0.2,0.021,-5.5,-0.4,1502000
2134,cassesa01,1993,Sam Cassell,75,185,24,PG,1,66,17.0,13.1,2.2,0.09300000000000001,-1.3,0.2,650000
2135,cassesa01,1994,Sam Cassell,75,185,25,PG,2,82,23.0,15.9,4.7,0.12,-0.4,0.8,845000
2136,cassesa01,1995,Sam Cassell,75,185,26,PG,3,61,27.6,16.8,3.9,0.11,-0.4,0.7,1040000
2137,cassesa01,1996,Sam Cassell,75,185,27,PG,4,61,28.1,18.4,3.9,0.10800000000000001,1.2,1.4,1235000
2138,cassesa01,1997,Sam Cassell,75,185,28,PG,5,75,34.7,21.0,8.3,0.152,2.6,3.0,2500000
2139,cassesa01,1998,Sam Cassell,75,185,29,PG,6,8,24.9,23.1,0.8,0.187,0.3,0.1,3000000
2140,cassesa01,1999,Sam Cassell,75,185,30,PG,7,81,35.8,21.1,9.2,0.152,1.8,2.7,3500000
2141,cassesa01,2000,Sam Cassell,75,185,31,PG,8,76,35.6,20.1,8.5,0.15,1.1,2.1,4000000
2142,cassesa01,2001,Sam Cassell,75,185,32,PG,9,74,35.2,21.3,8.6,0.158,2.3,2.8,4350000
2143,cassesa01,2002,Sam Cassell,75,185,33,PG,10,78,34.6,22.3,9.6,0.171,2.6,3.1,4850000
2144,cassesa01,2003,Sam Cassell,75,185,34,PG,11,81,35.0,22.8,12.1,0.205,4.3,4.5,5062500
2145,cassesa01,2004,Sam Cassell,75,185,35,PG,12,59,25.8,18.6,3.8,0.11900000000000001,0.6,1.0,6250000
2146,cassesa01,2005,Sam Cassell,75,185,36,PG,13,78,34.0,18.5,7.6,0.13699999999999998,1.8,2.5,6875000
2147,cassesa01,2006,Sam Cassell,75,185,37,PG,14,58,24.3,17.1,2.8,0.095,-0.9,0.4,6850000
2148,cassesa01,2007,Sam Cassell,75,185,38,PG,15,55,23.2,15.4,1.8,0.067,-1.9,0.0,6150000
2149,casspom01,2009,Omri Casspi,81,225,21,SF,1,77,25.1,13.0,2.5,0.063,-2.1,-0.1,1167000
2150,casspom01,2010,Omri Casspi,81,225,22,SF,2,71,24.0,11.7,2.5,0.069,-1.3,0.3,1254480
2151,casspom01,2011,Omri Casspi,81,225,23,SF,3,65,20.6,11.2,1.2,0.044000000000000004,-2.4,-0.1,1341960
2152,casspom01,2012,Omri Casspi,81,225,24,SF,4,43,11.7,12.9,0.7,0.064,-1.7,0.0,2277306
2153,casspom01,2013,Omri Casspi,81,225,25,PF,5,71,18.1,12.9,2.4,0.091,-0.8,0.4,947907
2154,casspom01,2014,Omri Casspi,81,225,26,SF,6,67,21.1,14.4,2.7,0.091,-1.3,0.3,1063384
2155,casspom01,2015,Omri Casspi,81,225,27,PF,7,69,27.2,13.9,3.6,0.092,-0.3,0.8,3000000
2156,casspom01,2016,Omri Casspi,81,225,28,PF,8,36,17.9,10.0,0.5,0.038,-3.0,-0.2,3000000
2157,casspom01,2016,Omri Casspi,81,225,28,PF,8,36,17.9,10.0,0.5,0.038,-3.0,-0.2,138414
2158,casspom01,2017,Omri Casspi,81,225,29,SF,9,53,14.0,15.5,2.2,0.141,-1.4,0.1,1471382
2159,casspom01,2018,Omri Casspi,81,225,30,SF,10,36,14.4,15.7,1.3,0.11900000000000001,-1.8,0.0,2176260
2160,catlete01,1985,Terry Catledge,80,220,22,PF,1,64,17.1,12.6,1.7,0.07400000000000001,-4.9,-0.8,150000
2161,catlete01,1986,Terry Catledge,80,220,23,PF,2,78,27.6,14.2,3.6,0.08,-2.4,-0.2,150000
2162,catlete01,1987,Terry Catledge,80,220,24,PF,3,70,23.0,14.7,3.5,0.10300000000000001,-1.0,0.4,410000
2163,catlete01,1988,Terry Catledge,80,220,25,PF,4,79,26.3,12.6,3.3,0.077,-1.9,0.0,460000
2164,catlete01,1990,Terry Catledge,80,220,27,PF,6,51,28.6,14.5,1.6,0.051,-2.5,-0.2,1085000
2165,catlete01,1991,Terry Catledge,80,220,28,PF,7,78,31.2,15.2,4.6,0.091,-0.5,0.9,1386000
2166,catlete01,1992,Terry Catledge,80,220,29,PF,8,21,12.5,8.5,0.1,0.027000000000000003,-6.2,-0.3,1086000
2167,catoke01,1997,Kelvin Cato,83,255,23,C,1,74,13.6,13.3,2.7,0.129,-0.3,0.4,999240
2168,catoke01,1998,Kelvin Cato,83,255,24,C,2,43,12.7,14.5,1.6,0.14400000000000002,2.2,0.6,1149000
2169,catoke01,1999,Kelvin Cato,83,255,25,C,3,65,24.3,15.9,4.2,0.128,-1.0,0.4,1299000
2170,catoke01,2000,Kelvin Cato,83,255,26,C,4,35,17.8,13.0,1.7,0.128,-0.6,0.2,5330000
2171,catoke01,2001,Kelvin Cato,83,255,27,C,5,75,25.6,15.0,5.3,0.133,-0.6,0.7,6048000
2172,catoke01,2002,Kelvin Cato,83,255,28,C,6,73,17.1,15.5,3.8,0.145,-1.0,0.3,6696000
2173,catoke01,2003,Kelvin Cato,83,255,29,PF,7,69,25.3,13.2,4.6,0.127,1.2,1.4,7344000
2174,catoke01,2004,Kelvin Cato,83,255,30,C,8,62,24.6,14.9,4.3,0.13699999999999998,0.7,1.0,7992000
2175,catoke01,2005,Kelvin Cato,83,255,31,C,9,27,12.3,9.3,0.3,0.045,-6.5,-0.4,8640000
2176,catoke01,2006,Kelvin Cato,83,255,32,C,10,18,5.3,12.3,0.1,0.036000000000000004,-8.3,-0.2,1071225
2177,cattabo01,1985,Bobby Cattage,81,250,27,PF,2,29,6.4,9.8,0.1,0.025,-8.7,-0.3,70000
2178,caulewi01,2015,Willie Cauley-Stein,84,240,22,C,1,66,21.4,15.3,3.8,0.13,0.7,1.0,3398280
2179,caulewi01,2016,Willie Cauley-Stein,84,240,23,C,2,75,18.9,16.3,2.9,0.1,-1.2,0.3,3551160
2180,caulewi01,2017,Willie Cauley-Stein,84,240,24,C,3,73,28.0,17.6,3.9,0.092,0.4,1.2,3704160
2181,caulewi01,2018,Willie Cauley-Stein,84,240,25,C,4,81,27.3,18.0,6.7,0.146,2.0,2.3,4696875
2182,causwdu01,1990,Duane Causwell,84,240,22,C,1,76,22.6,13.0,2.8,0.079,-0.2,0.8,650000
2183,causwdu01,1991,Duane Causwell,84,240,23,C,2,80,28.6,12.4,3.9,0.081,-0.6,0.8,820000
2184,causwdu01,1992,Duane Causwell,84,240,24,C,3,55,22.0,14.2,2.9,0.115,-0.2,0.5,950000
2185,causwdu01,1993,Duane Causwell,84,240,25,C,4,41,16.4,11.8,1.2,0.085,-2.3,0.0,1260000
2186,causwdu01,1994,Duane Causwell,84,240,26,C,5,58,14.1,11.4,1.8,0.105,-0.3,0.4,1545000
2187,causwdu01,1995,Duane Causwell,84,240,27,C,6,73,14.3,9.9,1.3,0.059000000000000004,-2.4,-0.1,1830000
2188,causwdu01,1996,Duane Causwell,84,240,28,C,7,46,12.6,8.9,0.7,0.06,-1.1,0.1,2215000
2189,causwdu01,1997,Duane Causwell,84,240,29,C,8,37,9.8,9.2,0.5,0.069,-4.6,-0.2,1211705
2190,causwdu01,1998,Duane Causwell,84,240,30,C,9,19,7.2,8.1,0.0,-0.006999999999999999,-6.2,-0.1,1454000
2191,causwdu01,1999,Duane Causwell,84,240,31,C,10,25,7.4,14.1,0.7,0.171,-3.2,-0.1,1696387
2192,causwdu01,2000,Duane Causwell,84,240,32,C,11,31,12.4,4.8,0.0,0.002,-6.8,-0.5,4000000
2193,cavanty01,2017,Tyler Cavanaugh,81,238,23,PF,1,39,13.3,13.0,1.2,0.109,-1.0,0.1,729919
2194,cavenro01,1988,Ron Cavenall,85,230,29,C,2,5,3.2,7.4,0.0,-0.055,-10.4,0.0,100000
2195,cebalce01,1990,Cedric Ceballos,78,190,21,SF,1,63,11.6,17.8,1.3,0.085,-4.0,-0.4,175000
2196,cebalce01,1991,Cedric Ceballos,78,190,22,SF,2,64,11.3,16.9,1.3,0.085,-3.7,-0.3,250000
2197,cebalce01,1992,Cedric Ceballos,78,190,23,SF,3,74,21.7,21.0,6.2,0.18600000000000003,1.3,1.4,350000
2198,cebalce01,1993,Cedric Ceballos,78,190,24,SF,4,53,30.2,20.9,5.5,0.166,1.4,1.4,2000000
2199,cebalce01,1994,Cedric Ceballos,78,190,25,SF,5,58,35.0,19.9,5.2,0.12300000000000001,0.0,1.0,1750000
2200,cebalce01,1995,Cedric Ceballos,78,190,26,SF,6,78,33.7,22.1,9.8,0.18,2.1,2.7,2245000
2201,cebalce01,1996,Cedric Ceballos,78,190,27,SF,7,50,28.5,16.2,2.4,0.08199999999999999,-2.5,-0.2,2400000
2202,cebalce01,1997,Cedric Ceballos,78,190,28,SF,8,47,21.1,19.3,2.8,0.138,0.0,0.5,2605000
2203,cebalce01,1998,Cedric Ceballos,78,190,29,SF,9,13,27.1,15.4,0.4,0.055,-3.9,-0.2,750000
2204,cebalce01,1999,Cedric Ceballos,78,190,30,SF,10,69,29.9,18.1,4.0,0.094,-1.8,0.1,3500000
2205,cebalce01,2000,Cedric Ceballos,78,190,31,SF,11,40,14.0,15.4,1.3,0.114,-2.2,0.0,3937500
2206,celesjo01,1999,John Celestand,76,178,22,PG,1,16,11.6,2.7,-0.1,-0.038,-7.4,-0.3,301875
2207,chalmli01,2004,Lionel Chalmers,72,180,24,PG,1,36,12.0,6.5,-0.2,-0.025,-6.3,-0.5,450000
2208,chalmma01,2008,Mario Chalmers,74,190,22,PG,1,82,32.0,13.3,5.2,0.095,0.8,1.8,700000
2209,chalmma01,2009,Mario Chalmers,74,190,23,PG,2,73,24.8,10.7,2.7,0.07200000000000001,-0.4,0.7,773500
2210,chalmma01,2010,Mario Chalmers,74,190,24,PG,3,70,22.6,10.3,2.9,0.08900000000000001,0.0,0.8,854389
2211,chalmma01,2011,Mario Chalmers,74,190,25,PG,4,64,28.5,13.0,4.3,0.11199999999999999,1.4,1.5,4000000
2212,chalmma01,2012,Mario Chalmers,74,190,26,PG,5,77,26.9,13.3,5.2,0.12,1.1,1.6,4000000
2213,chalmma01,2013,Mario Chalmers,74,190,27,PG,6,73,29.8,14.0,4.8,0.106,1.2,1.7,4000000
2214,chalmma01,2014,Mario Chalmers,74,190,28,PG,7,80,29.6,11.7,2.8,0.055999999999999994,-1.0,0.6,4000000
2215,chalmma01,2015,Mario Chalmers,74,190,29,PG,8,61,22.5,17.3,3.8,0.132,1.5,1.2,4300000
2216,chalmma01,2017,Mario Chalmers,74,190,31,PG,9,66,21.5,10.4,0.6,0.021,-2.7,-0.3,2106407
2217,chambto01,1984,Tom Chambers,82,220,25,PF,4,81,36.1,16.5,5.9,0.098,-0.1,1.4,374000
2218,chambto01,1985,Tom Chambers,82,220,26,PF,5,66,30.6,17.1,4.8,0.115,-0.4,0.8,800000
2219,chambto01,1987,Tom Chambers,82,220,28,PF,7,82,32.7,16.8,6.4,0.114,-0.1,1.3,950000
2220,chambto01,1988,Tom Chambers,82,220,29,PF,8,81,37.1,19.3,9.2,0.146,1.2,2.4,1800000
2221,chambto01,1989,Tom Chambers,82,220,30,PF,9,81,37.6,20.9,11.2,0.17600000000000002,1.8,2.9,1800000
2222,chambto01,1990,Tom Chambers,82,220,31,PF,10,76,32.6,16.2,5.4,0.105,-1.1,0.6,2060000
2223,chambto01,1991,Tom Chambers,82,220,32,PF,11,69,28.2,15.9,4.4,0.109,-1.8,0.1,2275000
2224,chambto01,1992,Tom Chambers,82,220,33,PF,12,73,23.6,14.7,4.5,0.124,-2.1,-0.1,1885000
2225,chambto01,1993,Tom Chambers,82,220,34,PF,13,80,23.0,13.4,3.9,0.10099999999999999,-2.5,-0.2,690000
2226,chambto01,1993,Tom Chambers,82,220,34,PF,13,80,23.0,13.4,3.9,0.10099999999999999,-2.5,-0.2,605000
2227,chambto01,1994,Tom Chambers,82,220,35,PF,14,81,15.3,12.5,2.5,0.098,-1.5,0.2,1700000
2228,chambto01,1997,Tom Chambers,82,220,38,PF,16,1,10.0,31.5,0.1,0.369,6.2,0.0,272250
2229,chandty01,2001,Tyson Chandler,85,240,19,C,1,71,19.6,13.0,1.8,0.062,-2.0,0.0,3308160
2230,chandty01,2002,Tyson Chandler,85,240,20,C,2,75,24.4,15.8,3.9,0.102,-0.3,0.8,3556200
2231,chandty01,2003,Tyson Chandler,85,240,21,PF,3,35,22.3,14.2,1.9,0.11599999999999999,-2.1,0.0,3804360
2232,chandty01,2004,Tyson Chandler,85,240,22,C,4,80,27.4,16.4,8.3,0.183,3.1,2.8,4801102
2233,chandty01,2005,Tyson Chandler,85,240,23,C,5,79,26.8,12.2,5.4,0.12300000000000001,2.2,2.2,9000000
2234,chandty01,2006,Tyson Chandler,85,240,24,C,6,73,34.6,17.0,7.9,0.15,2.5,2.9,9150000
2235,chandty01,2007,Tyson Chandler,85,240,25,C,7,79,35.2,17.5,10.0,0.172,2.4,3.1,10250000
2236,chandty01,2008,Tyson Chandler,85,240,26,C,8,45,32.1,13.4,3.4,0.114,-0.9,0.4,11350000
2237,chandty01,2009,Tyson Chandler,85,240,27,C,9,51,22.8,12.5,2.9,0.12,-1.6,0.1,11850000
2238,chandty01,2010,Tyson Chandler,85,240,28,C,10,74,27.8,18.4,9.4,0.218,2.2,2.2,12600000
2239,chandty01,2011,Tyson Chandler,85,240,29,C,11,62,33.2,18.7,9.5,0.22,4.1,3.2,13107837
2240,chandty01,2012,Tyson Chandler,85,240,30,C,12,66,32.8,18.9,9.3,0.207,3.5,3.0,13604188
2241,chandty01,2013,Tyson Chandler,85,240,31,C,13,55,30.2,16.4,4.9,0.14300000000000002,1.3,1.4,14100538
2242,chandty01,2014,Tyson Chandler,85,240,32,C,14,75,30.5,20.1,10.3,0.21600000000000003,4.2,3.6,14598888
2243,chandty01,2015,Tyson Chandler,85,240,33,C,15,66,24.5,14.7,3.8,0.11199999999999999,-0.5,0.6,13000000
2244,chandty01,2016,Tyson Chandler,85,240,34,C,16,47,27.6,16.6,4.1,0.151,-0.3,0.5,12415000
2245,chandty01,2017,Tyson Chandler,85,240,35,C,17,46,25.0,14.2,2.7,0.111,-0.3,0.5,13000000
2246,chandty01,2018,Tyson Chandler,85,240,36,C,18,55,15.9,11.2,2.1,0.114,-1.3,0.2,13585000
2247,chandty01,2018,Tyson Chandler,85,240,36,C,18,55,15.9,11.2,2.1,0.114,-1.3,0.2,2393887
2248,chandwi01,2007,Wilson Chandler,81,225,20,SF,1,35,19.6,11.7,0.5,0.038,-3.5,-0.3,1091640
2249,chandwi01,2008,Wilson Chandler,81,225,21,SF,2,82,33.4,12.9,3.1,0.054000000000000006,-0.9,0.8,1173480
2250,chandwi01,2009,Wilson Chandler,81,225,22,SG,3,65,35.7,13.7,2.7,0.057,-1.8,0.1,1255440
2251,chandwi01,2010,Wilson Chandler,81,225,23,SF,4,72,33.3,14.6,3.9,0.079,-0.5,0.9,2130482
2252,chandwi01,2012,Wilson Chandler,81,225,25,PF,6,43,25.1,16.6,3.1,0.13699999999999998,0.7,0.7,5930414
2253,chandwi01,2013,Wilson Chandler,81,225,26,SF,7,62,31.1,12.4,3.1,0.076,0.2,1.1,6344164
2254,chandwi01,2014,Wilson Chandler,81,225,27,SF,8,78,31.7,13.2,3.6,0.071,0.2,1.3,6757913
2255,chandwi01,2016,Wilson Chandler,81,225,29,SF,9,71,30.9,14.9,3.5,0.077,-0.9,0.6,11200000
2256,chandwi01,2017,Wilson Chandler,81,225,30,SF,10,74,31.7,10.9,3.3,0.067,-0.9,0.6,12016854
2257,chandwi01,2018,Wilson Chandler,81,225,31,PF-SF,11,51,23.1,8.5,1.5,0.062,-1.0,0.3,12800562
2258,chapmre01,1988,Rex Chapman,76,185,21,SG,1,75,29.6,12.6,-0.2,-0.005,-3.2,-0.7,675000
2259,chapmre01,1990,Rex Chapman,76,185,23,PG,3,70,30.0,15.1,3.0,0.069,-0.5,0.8,675000
2260,chapmre01,1991,Rex Chapman,76,185,24,PG-SG,4,22,25.8,12.1,0.1,0.01,-4.2,-0.3,940000
2261,chapmre01,1992,Rex Chapman,76,185,25,SG,5,60,21.7,15.1,1.9,0.07,-3.2,-0.4,2004000
2262,chapmre01,1993,Rex Chapman,76,185,26,SG,6,60,33.8,16.9,3.9,0.092,-0.5,0.7,2004000
2263,chapmre01,1994,Rex Chapman,76,185,27,SG,7,45,32.6,15.3,2.5,0.081,-0.3,0.6,2004500
2264,chapmre01,1995,Rex Chapman,76,185,28,SG,8,56,33.3,13.0,4.2,0.10800000000000001,0.6,1.2,2004000
2265,chapmre01,1996,Rex Chapman,76,185,29,SG,9,65,28.2,15.2,3.3,0.086,-0.2,0.8,247500
2266,chapmre01,1997,Rex Chapman,76,185,30,SG,10,68,33.3,14.4,4.5,0.095,-0.5,0.8,326700
2267,chapmre01,1998,Rex Chapman,76,185,31,SG,11,38,31.1,11.8,0.9,0.035,-3.3,-0.4,2800000
2268,chapmre01,1999,Rex Chapman,76,185,32,SG,12,53,18.1,9.4,1.4,0.07200000000000001,-3.6,-0.4,3150000
2269,charllo01,1985,Lorenzo Charles,79,225,22,SF,1,36,7.6,11.5,0.5,0.086,-3.6,-0.1,70000
2270,cheanca01,1993,Calbert Cheaney,79,209,22,SG,1,65,24.7,14.0,1.2,0.035,-2.8,-0.3,2000000
2271,cheanca01,1994,Calbert Cheaney,79,209,23,SG,2,78,34.0,14.2,3.2,0.057999999999999996,-1.2,0.5,2400000
2272,cheanca01,1995,Calbert Cheaney,79,209,24,SF,3,70,33.2,13.0,3.2,0.065,-1.5,0.3,2800000
2273,cheanca01,1996,Calbert Cheaney,79,209,25,SG,4,79,30.5,11.1,3.9,0.077,-1.7,0.2,3200000
2274,cheanca01,1997,Calbert Cheaney,79,209,26,SG,5,82,34.6,11.7,4.1,0.069,-1.3,0.5,3600000
2275,cheanca01,1998,Calbert Cheaney,79,209,27,SG,6,50,25.3,8.8,0.4,0.016,-3.3,-0.4,4000000
2276,cheanca01,1999,Calbert Cheaney,79,209,28,SG,7,67,19.5,6.7,0.8,0.028999999999999998,-3.1,-0.4,2000000
2277,cheanca01,2000,Calbert Cheaney,79,209,29,SG,8,9,17.0,4.1,-0.1,-0.035,-5.7,-0.1,2200000
2278,cheanca01,2001,Calbert Cheaney,79,209,30,SG,9,68,24.0,10.3,1.2,0.037000000000000005,-3.1,-0.4,2400000
2279,cheanca01,2002,Calbert Cheaney,79,209,31,SG,10,81,29.0,9.8,2.8,0.055999999999999994,-1.2,0.5,1000000
2280,cheanca01,2003,Calbert Cheaney,79,209,32,SF,11,79,26.2,10.6,2.3,0.054000000000000006,-1.6,0.2,1070000
2281,cheanca01,2004,Calbert Cheaney,79,209,33,SG,12,55,17.3,7.8,0.3,0.013000000000000001,-5.3,-0.8,1600000
2282,cheanca01,2005,Calbert Cheaney,79,209,34,SF,13,42,10.7,6.0,0.0,0.0,-5.5,-0.4,1760000
2283,cheekma01,1984,Maurice Cheeks,73,180,28,PG,7,78,33.5,17.6,9.0,0.165,3.3,3.5,350000
2284,cheekma01,1985,Maurice Cheeks,73,180,29,PG,8,82,39.9,17.9,10.6,0.155,2.3,3.6,395000
2285,cheekma01,1987,Maurice Cheeks,73,180,31,PG,10,79,36.3,18.0,8.3,0.138,1.8,2.7,1000000
2286,cheekma01,1988,Maurice Cheeks,73,180,32,PG,11,71,32.4,16.5,5.3,0.11,-0.1,1.1,1000000
2287,cheekma01,1990,Maurice Cheeks,73,180,34,PG,13,76,28.3,14.2,5.2,0.11699999999999999,0.0,1.1,1000000
2288,cheekma01,1991,Maurice Cheeks,73,180,35,PG,14,56,19.4,12.6,2.1,0.094,-0.8,0.3,1000000
2289,cheekma01,1992,Maurice Cheeks,73,180,36,PG,15,35,14.6,13.9,1.3,0.127,-1.7,0.0,600000
2290,cherrwi01,2014,Will Cherry,72,185,23,PG,1,8,8.6,5.8,0.0,-0.021,-3.7,0.0,25000
2291,chievde01,1988,Derrick Chievous,79,195,21,SF,1,81,19.0,11.6,1.6,0.05,-3.9,-0.7,350000
2292,chievde01,1990,Derrick Chievous,79,195,23,SF,3,18,6.1,6.5,-0.1,-0.049,-10.1,-0.2,525000
2293,chilcpe01,1991,Pete Chilcutt,82,230,23,PF,1,69,11.8,11.2,0.7,0.042,-3.9,-0.4,475000
2294,chilcpe01,1992,Pete Chilcutt,82,230,24,PF,2,59,14.1,13.4,1.0,0.055,-2.3,-0.1,630000
2295,chilcpe01,1993,Pete Chilcutt,82,230,25,PF,3,76,18.0,12.7,1.5,0.052000000000000005,-1.6,0.1,760000
2296,chilcpe01,1994,Pete Chilcutt,82,230,26,PF,4,68,19.8,11.0,2.1,0.07400000000000001,-1.6,0.2,126300
2297,chilcpe01,1995,Pete Chilcutt,82,230,27,PF,5,74,8.8,12.5,1.4,0.10099999999999999,-1.9,0.0,700000
2298,chilcpe01,1996,Pete Chilcutt,82,230,28,PF,6,54,12.3,14.5,1.1,0.08,-0.3,0.3,700000
2299,chilcpe01,1997,Pete Chilcutt,82,230,29,PF,7,82,17.3,12.6,2.0,0.067,-0.5,0.5,700000
2300,chilcpe01,1998,Pete Chilcutt,82,230,30,PF,8,46,15.2,9.4,0.3,0.019,-3.6,-0.3,700000
2301,chilcpe01,1999,Pete Chilcutt,82,230,31,PF,9,56,10.7,8.9,0.6,0.046,-3.0,-0.2,510000
2302,childjo01,2004,Josh Childress,80,210,21,SG,1,80,29.7,15.2,4.6,0.09300000000000001,0.0,1.2,2490360
2303,childjo01,2005,Josh Childress,80,210,22,SF,2,74,30.4,15.8,5.7,0.121,1.5,2.0,2677200
2304,childjo01,2006,Josh Childress,80,210,23,SG,3,55,36.8,16.2,5.5,0.13,2.0,2.0,2863920
2305,childjo01,2007,Josh Childress,80,210,24,SF,4,76,29.9,17.8,7.6,0.16,2.4,2.5,3631449
2306,childjo01,2010,Josh Childress,80,210,27,SG,5,54,16.6,13.0,1.4,0.076,0.5,0.6,6500000
2307,childjo01,2011,Josh Childress,80,210,28,SF,6,34,14.4,11.1,0.9,0.092,1.1,0.4,6000000
2308,childjo01,2012,Josh Childress,80,210,29,SF,7,14,7.1,7.0,0.1,0.028999999999999998,-3.5,0.0,7000000
2309,childjo01,2012,Josh Childress,80,210,29,SF,7,14,7.1,7.0,0.1,0.028999999999999998,-3.5,0.0,377474
2310,childra01,1995,Randolph Childress,74,188,23,PG,1,28,8.9,6.7,0.0,-0.009000000000000001,-5.9,-0.2,682000
2311,childra01,1996,Randolph Childress,74,188,24,PG,2,23,6.7,4.5,-0.2,-0.054000000000000006,-7.2,-0.2,784000
2312,childch01,1994,Chris Childs,75,195,27,PG,1,53,19.3,11.2,1.2,0.057999999999999996,-4.0,-0.5,150000
2313,childch01,1995,Chris Childs,75,195,28,PG,2,78,30.9,16.4,5.8,0.115,1.2,1.9,350000
2314,childch01,1996,Chris Childs,75,195,29,PG,3,65,31.9,11.2,3.9,0.091,-0.8,0.6,2600000
2315,childch01,1997,Chris Childs,75,195,30,PG,4,68,23.5,11.6,3.7,0.11,-0.6,0.6,3120000
2316,childch01,1998,Chris Childs,75,195,31,PG,5,48,27.0,11.1,2.9,0.106,0.1,0.7,3640000
2317,childch01,1999,Chris Childs,75,195,32,PG,6,71,23.6,8.6,2.1,0.061,-2.3,-0.1,4160000
2318,childch01,2000,Chris Childs,75,195,33,PG,7,77,24.1,9.0,2.2,0.057,-2.2,-0.1,4680000
2319,childch01,2001,Chris Childs,75,195,34,PG,8,69,22.8,8.8,1.1,0.033,-4.7,-1.1,5200000
2320,childch01,2002,Chris Childs,75,195,35,PG,9,12,8.8,6.2,0.1,0.038,-4.2,-0.1,1750000
2321,chrisma01,2016,Marquese Chriss,82,240,19,PF,1,82,21.3,12.3,1.8,0.05,-1.6,0.2,2941440
2322,chrisma01,2017,Marquese Chriss,82,240,20,PF,2,72,21.2,11.1,0.7,0.023,-2.0,0.0,3073800
2323,chrisma01,2018,Marquese Chriss,82,240,21,PF,3,43,11.6,9.2,-0.2,-0.023,-6.2,-0.5,3206160
2324,chrisdo01,1993,Doug Christie,78,200,23,SG,2,65,23.3,13.5,1.4,0.044000000000000004,-0.5,0.6,1445000
2325,chrisdo01,1994,Doug Christie,78,200,24,SG,3,12,6.6,-3.7,-0.3,-0.20199999999999999,-11.4,-0.2,1244000
2326,chrisdo01,1995,Doug Christie,78,200,25,SF,4,55,18.8,14.0,1.4,0.065,-0.1,0.5,1466000
